id_hecho;n_victimas;fecha;aaaa;mm;dd;hora;hh;direccion_normalizada;calle;altura;cruce;otra_direccion;comuna;tipo_de_calle;geocodificacion_caba;longitud;latitud;participantes;victima;contraparte;gravedad;tipo_de_dato
LC-2020-0419925;1;2020-07-08;2020;7;8;12:18:00 p.m.;12;NAHUEL HUAPI y GALVAN;NAHUEL HUAPI;0;GALVAN;SD;12;CALLE;Point (97986.2817531861 106640.645487576);-58.485244006867;-34.569406302218;MOTO-AUTO;MOTO;AUTO;SD;definitivo
LC-2020-0419964;1;2020-07-08;2020;7;8;12:00:00 p.m.;12;UGARTE, MANUEL y CONDE;UGARTE, MANUEL;0;CONDE;SD;12;CALLE;Point (99299.9005563721 107572.74144648);-58.470927958696;-34.561005744762;MOTO-AUTO;MOTO;AUTO;SD;definitivo
LC-2020-0419968;1;2020-07-08;2020;7;8;11:30:00 a.m.;11;CONGRESO AV. y VALDENEGRO;CONGRESO AV.;0;VALDENEGRO;SD;12;AVENIDA;Point (97948.5163699025 106867.476036496);-58.485654994910;-34.567361466934;MOTO-AUTO;MOTO;AUTO;SD;definitivo
LC-2020-0425320;1;2020-07-09;2020;7;9;12:20:00 p.m.;12;DONADO y JURAMENTO;DONADO;0;JURAMENTO;SD;12;CALLE;Point (98922.4555382846 106255.605129264);-58.475042523531;-34.572878695778;MOTO-SD;MOTO;SD;SD;definitivo
LC-2020-0433538;1;2020-07-14;2020;7;14;02:00:00 p.m.;14;VEDIA y CONESA;VEDIA;0;CONESA;SD;12;CALLE;Point (98530.2559962991 109746.546788297);-58.479310457312;-34.541409119044;SD-TRANSPORTE PUBLICO;SD;TRANSPORTE PUBLICO;SD;definitivo
LC-2020-0437344;1;2020-07-15;2020;7;15;07:55:00 p.m.;19;GRIVEO y ESTADO PLURINACIONAL DE BOLIVIA;GRIVEO;0;ESTADO PLURINACIONAL DE BOLIVIA;SD;12;CALLE;Point (96600.6221911185 105192.342111979);-58.500350178607;-34.582458257938;MOTO-AUTO;MOTO;AUTO;SD;definitivo
LC-2020-0440620;1;2020-07-17;2020;7;17;02:30:00 p.m.;14;OLAZABAL AV. y DONADO;OLAZABAL AV.;0;DONADO;SD;12;AVENIDA;Point (98783.7727064137 106453.193555963);-58.476553593380;-34.571097378392;MOTO-UTILITARIO;MOTO;UTILITARIO;SD;definitivo
LC-2020-0441891;1;2020-07-18;2020;7;18;09:00:00 p.m.;21;PAZ, GRAL. AV. y SUPERI;PAZ, GRAL. AV.;0;SUPERI;SD;12;AV. GRAL. PAZ;Point (97850.5741709057 109546.394283786);-58.486715357861;-34.543212165100;AUTO-UTILITARIO;AUTO;UTILITARIO;SD;definitivo
LC-2020-0441893;1;2020-07-18;2020;7;18;08:40:00 p.m.;20;CAPDEVILA y QUESADA;CAPDEVILA;0;QUESADA;SD;12;CALLE;Point (97454.8662594871 106704.86743126);-58.491034934508;-34.568826168262;PEATON-AUTO;PEATON;AUTO;SD;definitivo
LC-2020-0444072;1;2020-07-20;2020;7;20;10:30:00 a.m.;10;PAZ, GRAL. AV. 4500;PAZ, GRAL. AV.;4500;;SD;12;AV. GRAL. PAZ;Point (96082.9664732474 107261.968738333);-58.505982565947;-34.563799805439;BICICLETA-AUTO;BICICLETA;AUTO;SD;definitivo
LC-2020-0444516;1;2020-07-20;2020;7;20;12:38:00 p.m.;12;CONGRESO AV. y ANDONAEGUI;CONGRESO AV.;0;ANDONAEGUI;SD;12;AVENIDA;Point (97215.0266328677 106397.099576282);-58.493649607279;-34.571599898604;MOTO-AUTO;MOTO;AUTO;SD;definitivo
LC-2020-0444957;1;2020-07-20;2020;7;20;04:57:00 p.m.;16;DE LOS CONSTITUYENTES AV. y MENDOZA;DE LOS CONSTITUYENTES AV.;0;MENDOZA;SD;12;AVENIDA;Point (97389.5966350736 105213.533816952);-58.491750884491;-34.582269576027;MOTO-AUTO;MOTO;AUTO;sd;definitivo
LC-2020-0446968;2;2020-07-22;2020;7;22;07:07:00 a.m.;7;CRAMER y BESARES;CRAMER;0;BESARES;SD;12;CALLE;Point (98881.5494709205 109143.390719468);-58.475484334342;-34.546846737582;AUTO-SD;AUTO;SD;SD;definitivo
LC-2020-0448461;1;2020-07-23;2020;7;23;11:05:00 a.m.;11;ARTIGAS, JOSE GERVASIO, GRAL. 4757;ARTIGAS, JOSE GERVASIO, GRAL.;4757;;SD;12;CALLE;Point (96822.2632332271 105145.970568327);-58.497934634577;-34.582876993387;PEATON-AUTO;PEATON;AUTO;SD;definitivo
LC-2020-0452210;1;2020-07-26;2020;7;26;06:35:00 p.m.;18;CONGRESO AV. y CAPDEVILA;CONGRESO AV.;0;CAPDEVILA;SD;12;AVENIDA;Point (97525.4811240267 106595.292220413);-58.490265737201;-34.569814107400;MOTO-AUTO;MOTO;AUTO;SD;definitivo
LC-2020-0452620;1;2020-07-27;2020;7;27;09:30:00 a.m.;9;PAZ, GRAL. AV. y ZAPIOLA;PAZ, GRAL. AV.;0;ZAPIOLA;SD;12;AV. GRAL. PAZ;Point (98376.4418966902 109821.711383256);-58.480985943801;-34.540731307118;AUTO-SD;AUTO;SD;SD;definitivo
LC-2020-0452418;1;2020-07-27;2020;7;27;10:30:00 p.m.;22;BALBIN, RICARDO, DR. AV. e IBERA;BALBIN, RICARDO, DR. AV.;0;IBERA;SD;12;AVENIDA;Point (98988.1623103015 107804.773375869);-58.474324507853;-34.558913819253;MOTO-SD;MOTO;SD;SD;definitivo
LC-2020-0453800;1;2020-07-28;2020;7;28;10:23:00 p.m.;22;CABILDO AV. y JARAMILLO;CABILDO AV.;0;JARAMILLO;SD;12;AVENIDA;Point (99490.6652730028 109002.795972659);-58.468848352084;-34.548114644476;BICICLETA-CAMION;BICICLETA;CAMION;SD;definitivo
LC-2020-0457148;1;2020-07-29;2020;7;29;06:00:00 p.m.;18;SAN ISIDRO LABRADOR AV. y DEHEZA;SAN ISIDRO LABRADOR AV.;0;DEHEZA;SD;12;AVENIDA;Point (98960.4881153111 109706.019014354);-58.474623605745;-34.541775004901;MOTO-UTILITARIO;MOTO;UTILITARIO;SD;definitivo
LC-2020-0459281;1;2020-07-31;2020;7;31;11:00:00 a.m.;11;TRIUNVIRATO AV. y JURAMENTO;TRIUNVIRATO AV.;0;JURAMENTO;SD;12;AVENIDA;Point (98339.0613030451 105741.183690548);-58.481401391363;-34.577515122102;MOTO-AUTO;MOTO;AUTO;SD;definitivo
LC-2020-0459506;1;2020-07-31;2020;7;31;02:00:00 p.m.;14;VILELA y MELIAN AV.;VILELA;0;MELIAN AV.;SD;12;CALLE;Point (98191.8045114402 108687.744646818);-58.482999829700;-34.550953143488;MOTO-AUTO;MOTO;AUTO;SD;definitivo
LC-2020-0459776;2;2020-07-31;2020;7;31;04:00:00 p.m.;16;BLANCO ENCALADA y AIZPURUA;BLANCO ENCALADA;0;AIZPURUA;SD;12;CALLE;Point (97201.0561562901 105473.526774965);-58.493804956045;-34.579925374314;SD-SD;SD;SD;SD;definitivo
LC-2020-0463968;1;2020-08-04;2020;8;4;01:00:00 p.m.;13;CONGRESO AV. y LUGONES;CONGRESO AV.;0;LUGONES;SD;12;AVENIDA;Point (98125.6644933263 106979.013612023);-58.483724309481;-34.566356361585;SD-MOTO;SD;MOTO;SD;definitivo
LC-2020-0466034;1;2020-08-05;2020;8;5;08:00:00 p.m.;20;BALBIN, RICARDO, DR. AV. y ARIAS;BALBIN, RICARDO, DR. AV.;0;ARIAS;SD;12;AVENIDA;Point (96832.8001445784 108392.697264522);-58.497807486740;-34.553609488424;BICICLETA-MOTO;BICICLETA;MOTO;SD;definitivo
LC-2020-0467470;1;2020-08-06;2020;8;6;06:08:00 p.m.;18;PAZ, GRAL. AV. y DE LOS CONSTITUYENTES AV.;PAZ, GRAL. AV.;0;DE LOS CONSTITUYENTES AV.;SD;12;AV. GRAL. PAZ;Point (95720.9483675134 106663.037560225);-58.509930461176;-34.56919739421;MOTO-AUTO;MOTO;AUTO;GRAVE;definitivo
LC-2020-0471606;1;2020-08-10;2020;8;10;10:00:00 p.m.;22;NAZCA y COCHRANE;NAZCA;0;COCHRANE;SD;12;CALLE;Point (95897.5875904019 105481.300104415);-58.508011312050;-34.579850854768;MOTO-SD;MOTO;SD;SD;definitivo
LC-2020-0476455;1;2020-08-11;2020;8;11;10:30:00 p.m.;22;PAZ, GRAL. AV. y CAMPANA;PAZ, GRAL. AV.;0;CAMPANA;SD;12;AV. GRAL. PAZ;Point (95300.1806016134 105287.238506982);-58.514523479634;-34.581597623470;MOTO-SD;MOTO;SD;SD;definitivo
LC-2020-0478948;1;2020-08-13;2020;8;13;08:45:00 a.m.;8;BALBIN, RICARDO, DR. AV. y PAZ, GRAL. AV.;BALBIN, RICARDO, DR. AV.;0;PAZ, GRAL. AV.;SD;12;AVENIDA;Point (96563.6649481764 108815.738810569);-58.500738109269;-34.549795102200;BICICLETA-AUTO;BICICLETA;AUTO;SD;definitivo
LC-2020-0478467;1;2020-08-13;2020;8;13;11:00:00 p.m.;23;ZAMUDIO y PAREJA;ZAMUDIO;0;PAREJA;SD;12;CALLE;Point (97259.1361605717 104746.793673806);-58.493174338124;-34.586476635918;SD-SD;SD;SD;SD;definitivo
LC-2020-0479739;1;2020-08-14;2020;8;14;11:00:00 p.m.;23;ZAMUDIO y PAREJA;ZAMUDIO;0;PAREJA;SD;12;CALLE;Point (97259.1361605717 104746.793673806);-58.493174338124;-34.586476635918;MOTO-AUTO;MOTO;AUTO;SD;definitivo
LC-2020-0482296;2;2020-08-16;2020;8;16;05:00:00 p.m.;17;AMENABAR y PAROISSIEN;AMENABAR;0;PAROISSIEN;SD;12;CALLE;Point (99229.9336610483 109071.394426122);-58.471688896346;-34.547496087147;PEATON-SD;PEATON;SD;SD;definitivo
LC-2020-0484178;2;2020-08-18;2020;8;18;02:46:00 p.m.;14;NAZCA y MOSCONI GENERAL AV.;NAZCA;0;MOSCONI GENERAL AV.;SD;12;AVENIDA;Point (96432.2724379319 104767.780470061);-58.502186874288;-34.586284868298;MOTO-UTILITARIO;MOTO;UTILITARIO;SD;definitivo
LC-2020-0487537;1;2020-08-20;2020;8;20;05:00:00 p.m.;17;VILELA y CRAMER;VILELA;0;CRAMER;SD;12;CALLE;Point (98918.2203414461 109052.478943012);-58.475084941144;-34.547666303688;MOTO-AUTO;MOTO;AUTO;SD;definitivo
LC-2020-0488947;1;2020-08-21;2020;8;21;03:45:00 p.m.;15;MELIAN AV. y RUIZ HUIDOBRO;MELIAN AV.;0;RUIZ HUIDOBRO;SD;12;AVENIDA;Point (98098.662394164 108837.088352137);-58.484014282693;-34.549606711267;PEATON-AUTO;PEATON;AUTO;SD;definitivo
LC-2020-0489981;1;2020-08-22;2020;8;22;02:18:00 p.m.;14;CABEZON, JOSE LEON 2980;CABEZON, JOSE LEON;2980;;SD;12;CALLE;Point (96072.8017963359 105053.213865548);-58.506103675076;-34.583710512698;MOTO-AUTO;MOTO;AUTO;SD;definitivo
LC-2020-0489792;1;2020-08-22;2020;8;22;12:40:00 p.m.;12;LARRALDE, CRISOLOGO AV. 2993;LARRALDE, CRISOLOGO AV.;2993;;SD;12;AVENIDA;Point (99052.9043216662 108599.21621331);-58.473618131808;-34.551752382557;MOTO-CAMION;MOTO;CAMION;SD;definitivo
LC-2020-0490430;1;2020-08-23;2020;8;23;12:20:00 a.m.;0;BALBIN, RICARDO, DR. AV. y CONGRESO AV.;BALBIN, RICARDO, DR. AV.;0;CONGRESO AV.;SD;12;AVENIDA;Point (99253.9331420759 107673.840434691);-58.471428745116;-34.560094354320;MOTO-AUTO;MOTO;AUTO;SD;definitivo
LC-2020-0492391;1;2020-08-24;2020;8;24;05:45:00 p.m.;17;GRIVEO y ESTADO PLURINACIONAL DE BOLIVIA;GRIVEO;0;ESTADO PLURINACIONAL DE BOLIVIA;SD;12;CALLE;Point (96600.6221911185 105192.342111979);-58.500350178607;-34.582458257938;BICICLETA-AUTO;BICICLETA;AUTO;SD;definitivo
LC-2020-0491867;2;2020-08-24;2020;8;24;02:00:00 p.m.;14;MACHAIN y LARRALDE, CRISOLOGO AV.;MACHAIN;0;LARRALDE, CRISOLOGO AV.;SD;12;AVENIDA;Point (97805.5403440172 107789.891690788);-58.487210604887;-34.559046063078;BICICLETA-SD;BICICLETA;SD;SD;definitivo
LC-2020-0494991;1;2020-08-26;2020;8;26;01:15:00 p.m.;13;BLANCO ENCALADA y ACHA, MARIANO, GRAL.;BLANCO ENCALADA;0;ACHA, MARIANO, GRAL.;SD;12;CALLE;Point (98613.5296653976 106489.121413927);-58.478408801288;-34.570773283039;BICICLETA-AUTO;BICICLETA;AUTO;SD;definitivo
LC-2020-0494450;1;2020-08-26;2020;8;26;08:45:00 a.m.;8;PAREJA y NAZCA;PAREJA;0;NAZCA;SD;12;CALLE;Point (96738.8400907655 104357.260393947);-58.498846967145;-34.589986514715;MOTO-AUTO;MOTO;AUTO;SD;definitivo
LC-2020-0495250;1;2020-08-26;2020;8;26;04:50:00 p.m.;16;BALBIN, RICARDO, DR. AV. y MANZANARES;BALBIN, RICARDO, DR. AV.;0;MANZANARES;SD;12;AVENIDA;Point (98113.8917856946 108253.382974044);-58.483849690436;-34.554868552354;MOTO-AUTO;MOTO;AUTO;SD;definitivo
LC-2020-0495574;1;2020-08-26;2020;8;26;10:00:00 p.m.;22;OLAZABAL AV. y DONADO;OLAZABAL AV.;0;DONADO;SD;12;AVENIDA;Point (98783.7727064137 106453.193555963);-58.476553593380;-34.571097378392;MOTO-AUTO;MOTO;AUTO;SD;definitivo
LC-2020-0498512;2;2020-08-28;2020;8;28;10:30:00 p.m.;22;PAZ, GRAL. AV. y DE LOS CONSTITUYENTES AV.;PAZ, GRAL. AV.;0;DE LOS CONSTITUYENTES AV.;SD;12;AV. GRAL. PAZ;Point (95720.9483675134 106663.037560225);-58.509930461176;-34.56919739421;AUTO-SD;AUTO;SD;GRAVE;definitivo
LC-2020-0504585;1;2020-09-03;2020;9;3;10:30:00 a.m.;10;ALVAREZ PRADO, MANUEL 2460;ALVAREZ PRADO, MANUEL;2460;;SD;12;CALLE;Point (95855.7731798525 106351.161329136);-58.508462746090;-34.572009353002;MOTO-AUTO;MOTO;AUTO;SD;definitivo
LC-2020-0505325;1;2020-09-03;2020;9;3;05:25:00 p.m.;17;PAZ, GRAL. AV. y DE LOS CONSTITUYENTES AV.;PAZ, GRAL. AV.;0;DE LOS CONSTITUYENTES AV.;SD;12;AV. GRAL. PAZ;Point (95720.9483675134 106663.037560225);-58.509930461176;-34.56919739421;MOTO-AUTO;MOTO;AUTO;SD;definitivo
LC-2020-0507014;1;2020-09-04;2020;9;4;01:30:00 p.m.;13;PAZ, GRAL. AV. y EZEIZA;PAZ, GRAL. AV.;0;EZEIZA;SD;12;AV. GRAL. PAZ;Point (95465.9872145493 105701.331714673);-58.512714095401;-34.577865552117;MOTO-AUTO;MOTO;AUTO;SD;definitivo
LC-2020-0507667;1;2020-09-05;2020;9;5;03:00:00 p.m.;15;TRIUNVIRATO AV. y OLAZABAL AV.;TRIUNVIRATO AV.;0;OLAZABAL AV.;SD;12;AVENIDA;Point (98073.8055777014 105955.73972818);-58.484291808147;-34.575580537205;MOTO-TAXI;MOTO;TAXI;SD;definitivo
LC-2020-0508055;1;2020-09-06;2020;9;6;11:45:00 p.m.;23;GARCIA DEL RIO AV. y CIUDAD DE LA PAZ;GARCIA DEL RIO AV.;0;CIUDAD DE LA PAZ;SD;12;AVENIDA;Point (99382.525815847 108956.877377665);-58.470026542801;-34.548528512943;BICICLETA-AUTO;BICICLETA;AUTO;SD;definitivo
LC-2020-0510872;1;2020-09-08;2020;9;8;11:30:00 a.m.;11;PAZ, GRAL. AV. y DE LOS CONSTITUYENTES AV.;PAZ, GRAL. AV.;0;DE LOS CONSTITUYENTES AV.;SD;12;AV. GRAL. PAZ;Point (95720.9483675134 106663.037560225);-58.509930461176;-34.56919739421;MOTO-AUTO;MOTO;AUTO;SD;definitivo
LC-2020-0513320;3;2020-09-09;2020;9;9;05:13:00 p.m.;17;PIRAN y ZADO;PIRAN;0;ZADO;SD;12;CALLE;Point (96216.2241604424 106531.660892763);-58.504533778782;-34.570383654489;AUTO-AUTO;AUTO;AUTO;SD;definitivo
LC-2020-0514779;2;2020-09-10;2020;9;10;03:52:00 p.m.;15;TRIUNVIRATO AV. 4836;TRIUNVIRATO AV.;4836;;SD;12;AVENIDA;Point (97762.7719684524 106183.79428105);-58.487680946462;-34.573524100282;TRANSPORTE PUBLICO-TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;TRANSPORTE PUBLICO;SD;definitivo
LC-2020-0515537;1;2020-09-11;2020;9;11;08:36:00 a.m.;8;PAZ, GRAL. AV. 5100;PAZ, GRAL. AV.;5100;;SD;12;AV. GRAL. PAZ;Point (95760.3966909122 106407.334421561);-58.509501864040;-34.571502588310;AUTO-UTILITARIO;AUTO;UTILITARIO;SD;definitivo
LC-2020-0515488;1;2020-09-11;2020;9;11;08:30:00 a.m.;8;MACHAIN y ARIAS;MACHAIN;0;ARIAS;SD;12;CALLE;Point (97292.5175585999 108686.61042697);-58.492797688967;-34.550961345869;MOTO-AUTO;MOTO;AUTO;sd;definitivo
LC-2020-0515275;1;2020-09-11;2020;9;11;11:55:00 p.m.;23;DE LOS CONSTITUYENTES AV. y JURAMENTO;DE LOS CONSTITUYENTES AV.;0;JURAMENTO;SD;12;AVENIDA;Point (97454.6724218963 105145.707623575);-58.491041816531;-34.582881158948;MOTO-TAXI;MOTO;TAXI;SD;definitivo
LC-2020-0517444;1;2020-09-12;2020;9;12;02:30:00 p.m.;14;PEDRAZA, MANUELA y ANDONAEGUI;PEDRAZA, MANUELA;0;ANDONAEGUI;SD;12;CALLE;Point (96912.7241596161 106852.251480905);-58.496942366229;-34.567496064034;AUTO-AUTO;AUTO;AUTO;SD;definitivo
LC-2020-0517106;1;2020-09-12;2020;9;12;09:20:00 a.m.;9;PAZ, GRAL. AV. 5445;PAZ, GRAL. AV.;5445;;SD;12;AV. GRAL. PAZ;Point (95498.6453987782 105999.861685391);-58.512356565171;-34.575174610514;PEATON-AUTO;PEATON;AUTO;SD;definitivo
LC-2020-0518642;2;2020-09-14;2020;9;14;11:30:00 p.m.;23;PAZ, GRAL. AV. y DE LOS CONSTITUYENTES AV.;PAZ, GRAL. AV.;0;DE LOS CONSTITUYENTES AV.;SD;12;AV. GRAL. PAZ;Point (95720.9483675134 106663.037560225);-58.509930461176;-34.56919739421;AUTO-AUTO;AUTO;AUTO;SD;definitivo
LC-2020-0519469;1;2020-09-14;2020;9;14;03:00:00 p.m.;15;PICO y CRAMER;PICO;0;CRAMER;SD;12;CALLE;Point (98658.8212125062 109692.869084987);-58.477909969338;-34.541893180043;BICICLETA-AUTO;BICICLETA;AUTO;SD;definitivo
LC-2020-0519238;1;2020-09-14;2020;9;14;12:30:00 p.m.;12;JURAMENTO 4500;JURAMENTO;4500;;SD;12;CALLE;Point (98761.5300852619 106116.242421197);-58.476796500916;-34.574134786673;MOTO-MOTO;MOTO;MOTO;SD;definitivo
LC-2020-0521229;1;2020-09-15;2020;9;15;10:00:00 a.m.;10;ESTOMBA 1893;ESTOMBA;1893;;SD;12;CALLE;Point (99422.7221934033 106291.761801814);-58.469590591305;-34.572553192033;BICICLETA-AUTO;BICICLETA;AUTO;SD;definitivo
LC-2020-0521871;1;2020-09-15;2020;9;15;09:15:00 p.m.;21;DE LOS CONSTITUYENTES AV. 4480;DE LOS CONSTITUYENTES AV.;4480;;SD;12;AVENIDA;Point (97389.6011191464 105184.640975267);-58.491750926246;-34.582530029262;UTILITARIO-AUTO;UTILITARIO;AUTO;SD;definitivo
LC-2020-0527246;1;2020-09-19;2020;9;19;09:42:00 a.m.;9;CAPDEVILA y CONGRESO AV.;CAPDEVILA;0;CONGRESO AV.;SD;12;AVENIDA;Point (97525.4811240267 106595.292220413);-58.490265737201;-34.569814107400;MOTO-TAXI;MOTO;TAXI;SD;definitivo
LC-2020-0528819;1;2020-09-21;2020;9;21;06:30:00 a.m.;6;GALVAN y CONGRESO AV.;GALVAN;0;CONGRESO AV.;SD;12;CALLE;Point (97860.6297774831 106812.008027245);-58.486612862679;-34.567861298195;AUTO-AUTO;AUTO;AUTO;SD;definitivo
LC-2020-0528695;1;2020-09-21;2020;9;21;12:15:00 a.m.;0;DE LOS CONSTITUYENTES AV. y TAMBORINI, JOSE PASCUAL;DE LOS CONSTITUYENTES AV.;0;TAMBORINI, JOSE PASCUAL;SD;12;AVENIDA;Point (96247.4431950797 106262.995319973);-58.504194767234;-34.572805648303;MOTO-AUTO;MOTO;AUTO;SD;definitivo
LC-2020-0529205;1;2020-09-21;2020;9;21;10:10:00 a.m.;10;CONESA y DEHEZA;CONESA;0;DEHEZA;SD;12;CALLE;Point (98604.3945845593 109563.793572855);-58.478503110665;-34.543056657877;PEATON-AUTO;PEATON;AUTO;SD;definitivo
LC-2020-0530776;1;2020-09-22;2020;9;22;12:00:00 p.m.;12;AIZPURUA y RIVERA, PEDRO I., DR.;AIZPURUA;0;RIVERA, PEDRO I., DR.;SD;12;CALLE;Point (96948.8848658263 105847.704255337);-58.496551982451;-34.576551634732;MOTO-UTILITARIO;MOTO;UTILITARIO;SD;definitivo
LC-2020-0534040;2;2020-09-24;2020;9;24;01:00:00 a.m.;1;PAZ, GRAL. AV. 4450;PAZ, GRAL. AV.;4450;;SD;12;AV. GRAL. PAZ;Point (96103.0147822431 107313.857751987);-58.505763862207;-34.563332130144;AUTO-SD;AUTO;SD;SD;definitivo
LC-2020-0535196;1;2020-09-24;2020;9;24;04:50:00 p.m.;16;CABILDO AV. y GARCIA DEL RIO AV.;CABILDO AV.;0;GARCIA DEL RIO AV.;SD;12;AVENIDA;Point (99490.6652730028 109002.795972659);-58.468848352084;-34.548114644476;MOTO-AUTO;MOTO;AUTO;SD;definitivo
